write 0.10599994659423828 0.104000091553 0.00200009346008 0.0
write 0.11500000953674316 0.111000061035 0.00500011444092 0.0
write 0.10500001907348633 0.102999925613 0.0019998550415 33.9
write 0.11099982261657715 0.108999967575 0.00400018692017 8.3
write 0.11800003051757812 0.111999988556 0.00600004196167 8.9
write 0.11399984359741211 0.108999967575 0.00500011444092 0.0
write 0.14300012588500977 0.138000011444 0.0319998264313 0.0
write 0.14399981498718262 0.139999866486 0.0349998474121 0.0
write 0.11500000953674316 0.110999822617 0.00599980354309 0.0
write 0.10799980163574219 0.103999853134 0.0019998550415 0.0
write 0.11500000953674316 0.109999895096 0.00500011444092 0.0
write 0.11299991607666016 0.108999967575 0.00399994850159 2.0
write 0.11700010299682617 0.111999988556 0.00599980354309 0.0
write 0.12999987602233887 0.125 0.0209999084473 2.0
write 0.10800004005432129 0.105000019073 0.00200009346008 0.0
write 0.11500000953674316 0.109000205994 0.00400018692017 0.0
write 0.11500000953674316 0.109999895096 0.00500011444092 0.0
write 0.11500000953674316 0.108999967575 0.00499987602234 2.1
write 0.11599993705749512 0.111000061035 0.00600004196167 7.8
write 0.11599993705749512 0.111000061035 0.00600004196167 0.0
write 0.11599993705749512 0.111000061035 0.00600004196167 3.9
write 0.11500000953674316 0.108999967575 0.00499987602234 0.0
write 0.11599993705749512 0.111000061035 0.00500011444092 0.0
write 0.11799979209899902 0.112999916077 0.00699996948242 0.0
write 0.11599993705749512 0.109999895096 0.00399994850159 8.8
write 0.11500000953674316 0.109999895096 0.00499987602234 0.0
write 0.11500000953674316 0.109999895096 0.00499987602234 4.2
write 0.13299989700317383 0.128000020981 0.0230000019073 1.9
write 0.11400008201599121 0.108000040054 0.00499987602234 0.0
write 0.11100006103515625 0.108999967575 0.00500011444092 47.9
write 0.11500000953674316 0.111000061035 0.00499987602234 10.9
write 0.11699986457824707 0.111000061035 0.00600004196167 1.8
write 0.11599993705749512 0.111000061035 0.00500011444092 2.1
write 0.11500000953674316 0.111000061035 0.00600004196167 8.2
write 0.11500000953674316 0.109999895096 0.00599980354309 0.0
write 0.11500000953674316 0.109999895096 0.00499987602234 3.6
write 0.10600018501281738 0.103999853134 0.0019998550415 30.4
write 0.11600017547607422 0.109999895096 0.00500011444092 2.1
write 0.11500000953674316 0.110000133514 0.00500011444092 0.0
write 0.11300015449523926 0.111000061035 0.00600004196167 3.7
write 0.11500000953674316 0.110000133514 0.00500011444092 0.0
write 0.11599993705749512 0.111000061035 0.00500011444092 1.8
write 0.11899995803833008 0.114000082016 0.00699996948242 8.3
write 0.10699987411499023 0.105000019073 0.00399994850159 12.5
write 0.11599993705749512 0.114000082016 0.0090000629425 8.3
write 0.11400008201599121 0.112000226974 0.00800013542175 16.4
write 0.16700005531311035 0.163000106812 0.0590000152588 8.9
write 0.17199993133544922 0.170000076294 0.0650000572205 12.5
write 0.11500000953674316 0.112999916077 0.00600004196167 6.3
write 0.10600018501281738 0.102999925613 0.0019998550415 10.0
