read 0.10700011253356934 0.101999998093 0.0019998550415 3.6
read 0.1119999885559082 0.105999946594 0.00500011444092 3.7
read 0.10900020599365234 0.105000019073 0.00300002098083 0.0
read 0.11099982261657715 0.107000112534 0.00600004196167 8.3
read 0.1099998950958252 0.105000019073 0.00499987602234 0.0
read 0.1100001335144043 0.106000185013 0.00500011444092 14.0
read 0.11100006103515625 0.105000019073 0.00399994850159 0.0
read 0.10800004005432129 0.104999780655 0.00499987602234 3.6
read 0.10899996757507324 0.104000091553 0.00399994850159 0.0
read 0.11100006103515625 0.105999946594 0.00600004196167 0.0
read 0.1119999885559082 0.105999946594 0.00599980354309 3.8
read 0.11099982261657715 0.105999946594 0.00499987602234 0.0
read 0.10800004005432129 0.105000019073 0.00500011444092 29.2
read 0.10899996757507324 0.104000091553 0.00400018692017 0.0
read 0.1099998950958252 0.104000091553 0.00400018692017 2.1
read 0.1100001335144043 0.105000019073 0.00500011444092 0.0
read 0.11100006103515625 0.105000019073 0.00399994850159 0.0
read 0.11100006103515625 0.105999946594 0.00600004196167 0.0
read 0.11100006103515625 0.105000019073 0.00500011444092 0.0
read 0.10400009155273438 0.101999998093 0.00200009346008 29.2
read 0.1099998950958252 0.105999946594 0.00500011444092 0.0
read 0.1119999885559082 0.104999780655 0.00399994850159 4.2
read 0.1099998950958252 0.105000019073 0.00499987602234 0.0
read 0.10500001907348633 0.103999853134 0.00300002098083 4.2
read 0.11100006103515625 0.107000112534 0.00600004196167 6.1
read 0.1100001335144043 0.105000019073 0.00499987602234 0.0
read 0.10399985313415527 0.101999998093 0.00200009346008 41.1
read 0.11100006103515625 0.105999946594 0.00499987602234 0.0
read 0.1099998950958252 0.105000019073 0.00400018692017 0.0
read 0.11100006103515625 0.106000185013 0.00500011444092 0.0
read 0.1100001335144043 0.104999780655 0.00499987602234 1.8
read 0.10700011253356934 0.103999853134 0.00399994850159 0.0
read 0.10800004005432129 0.105000019073 0.00400018692017 27.1
read 0.10299992561340332 0.101000070572 0.00100016593933 20.8
read 0.10900020599365234 0.105000019073 0.00300002098083 0.0
read 0.1100001335144043 0.105000019073 0.00499987602234 0.0
read 0.11099982261657715 0.105999946594 0.00500011444092 1.8
read 0.11099982261657715 0.105999946594 0.00399994850159 0.0
read 0.11299991607666016 0.107000112534 0.00699996948242 4.2
read 0.11100006103515625 0.105999946594 0.00500011444092 0.0
read 0.10700011253356934 0.101999998093 0.00200009346008 0.0
read 0.10399985313415527 0.101999998093 0.00200009346008 12.7
read 0.10800004005432129 0.105000019073 0.00400018692017 7.1
read 0.1099998950958252 0.105000019073 0.00500011444092 8.3
read 0.11100006103515625 0.105999946594 0.00500011444092 1.9
read 0.11099982261657715 0.106999874115 0.00600004196167 9.1
read 0.1099998950958252 0.105000019073 0.00500011444092 1.8
read 0.11100006103515625 0.105000019073 0.00399994850159 4.0
read 0.1100001335144043 0.104000091553 0.00300002098083 5.8
read 0.10500001907348633 0.103999853134 0.00300002098083 13.7
