read 0.10874104499816895 0.105818033218 0.00509905815125 1.2
read 0.10436606407165527 0.102752923965 0.00228309631348 0.0
read 0.10869884490966797 0.105000019073 0.00413489341736 1.2
read 0.10742592811584473 0.10481595993 0.00413918495178 1.2
read 0.10812997817993164 0.104882955551 0.00413703918457 1.3
read 0.10759902000427246 0.104828119278 0.00413703918457 0.0
read 0.10343408584594727 0.10195684433 0.00151896476746 1.2
read 0.1089479923248291 0.105866909027 0.00512290000916 1.2
read 0.10817313194274902 0.104902982712 0.00412678718567 1.3
read 0.10663795471191406 0.104274988174 0.00365400314331 0.0
read 0.10862398147583008 0.104871988297 0.00404906272888 0.0
read 0.1034400463104248 0.101960897446 0.00153398513794 1.2
read 0.10652995109558105 0.10431098938 0.00369906425476 2.5
read 0.10705900192260742 0.104349136353 0.00366401672363 0.0
read 0.10537290573120117 0.103703022003 0.00320911407471 1.3
read 0.10809993743896484 0.104856967926 0.00412082672119 0.0
read 0.10671281814575195 0.104290008545 0.00363993644714 0.0
read 0.10791015625 0.104876995087 0.004145860672 0.0
read 0.1076650619506836 0.104831933975 0.00413703918457 0.0
read 0.10766100883483887 0.104848146439 0.00414109230042 1.3
read 0.1070249080657959 0.104355096817 0.00368404388428 0.0
read 0.10377788543701172 0.102339029312 0.00192308425903 1.2
read 0.10829901695251465 0.10489988327 0.00412893295288 0.0
read 0.10778021812438965 0.104835987091 0.0041229724884 0.0
read 0.1040029525756836 0.102463006973 0.00200200080872 1.2
read 0.10735678672790527 0.104417085648 0.0036940574646 1.2
read 0.10363197326660156 0.101936817169 0.00151205062866 2.5
read 0.10771679878234863 0.104831933975 0.00412607192993 1.3
read 0.1079261302947998 0.105399847031 0.00467205047607 0.0
read 0.1079719066619873 0.104872941971 0.00413084030151 1.3
read 0.10768604278564453 0.104838848114 0.00413203239441 1.2
read 0.10768604278564453 0.104842185974 0.00411200523376 1.3
read 0.10363197326660156 0.102120161057 0.00168204307556 1.2
read 0.10706114768981934 0.104346990585 0.00367784500122 0.0
read 0.10671019554138184 0.10432600975 0.00369882583618 1.2
read 0.10812807083129883 0.105354070663 0.00467205047607 0.0
read 0.10362601280212402 0.102092981339 0.00165295600891 1.2
read 0.1035158634185791 0.102062940598 0.00163412094116 0.0
read 0.10436487197875977 0.102760076523 0.00228381156921 1.2
read 0.10562300682067871 0.103785037994 0.00318288803101 1.2
read 0.10635709762573242 0.103960990906 0.00334191322327 0.0
read 0.10853886604309082 0.104867935181 0.00415301322937 1.2
read 0.10945487022399902 0.106051921844 0.00520706176758 2.4
read 0.10873699188232422 0.104943990707 0.00412821769714 0.0
read 0.1073451042175293 0.104632139206 0.0039279460907 2.5
read 0.10791516304016113 0.104825973511 0.00408506393433 1.3
read 0.10359501838684082 0.102030038834 0.00156188011169 1.2
read 0.10785698890686035 0.104820966721 0.00408983230591 0.0
read 0.10793685913085938 0.104813098907 0.00407004356384 1.2
read 0.1076810359954834 0.105269908905 0.00465488433838 0.0
